MARKET_CODE,MARKET_DESC,STOCK_CODE,STOCK_NAME,FULL_NAME,SHORT_NAME,WEBSITE,UC_NO
2,深A,002665,首航节能,北京首航艾启威节能技术股份有限公司,首航节能,http://www.sh-ihw.com,920000047590 
2,深A,300063,天龙集团,广东天龙油墨集团股份有限公司,天龙集团,http://www.tlym.cn,920000046602 
2,深A,002375,亚厦股份,浙江亚厦装饰股份有限公司,亚厦股份,http://www.yashazs.com,920000030368 
2,深A,002182,云海金属,南京云海特种金属股份有限公司,云海金属,http://www.rsm.com.cn,920000018619 
2,深A,300373,扬杰科技,扬州扬杰电子科技股份有限公司,扬杰电子,http://www.21yangjie.com,920000066611 
2,深A,300367,东方网力,东方网力科技股份有限公司,网力科技,http://www.netposa.com,920000007088 
2,深A,002579,中京电子,惠州中京电子科技股份有限公司,中京电子,http://www.ceepcb.com,920000021848 
2,深A,300458,全志科技,珠海全志科技股份有限公司,全志科技,http://www.allwinnertech.com,920000020795 
2,深A,000516,国际医学,西安国际医学投资股份有限公司,国际医学,http://www.000516.cn,920000020855 
2,深A,000739,普洛药业,普洛药业股份有限公司,普洛药业,http://www.apeloa.com,920000014374 
2,深A,000531,穗恒运Ａ,广州恒运企业集团股份有限公司,穗恒运Ａ,http://www.hengyun.com.cn,920000049944 
2,深A,000538,云南白药,云南白药集团股份有限公司,云南白药,http://www.yunnanbaiyao.com.cn,920000058629 
2,深A,000541,佛山照明,佛山电器照明股份有限公司,佛山照明,http://www.chinafsl.com,920000000669 
2,深A,002823,凯中精密,深圳市凯中精密技术股份有限公司,凯中精密,http://www.kaizhong.com,920000028301 
2,深A,300507,苏奥传感,江苏奥力威传感高科股份有限公司,苏奥传感,http://www.yos.net.cn,920000066610 
2,深A,002424,贵州百灵,贵州百灵企业集团制药股份有限公司,贵州百灵,http://www.gzbl.com,920000007775 
2,深A,002731,萃华珠宝,沈阳萃华金银珠宝股份有限公司,萃华股份,http://www.chjd.com.cn/,920000017927 
2,深A,300124,汇川技术,深圳市汇川技术股份有限公司,汇川技术,http://www.inovance.cn,920000017262 
2,深A,000558,莱茵体育,莱茵达体育发展股份有限公司,莱茵体育,http://www.lander.com.cn,920000018596 
2,深A,002608,*ST舜船,江苏舜天船舶股份有限公司,舜天船舶,http://www.saintymarine.com.cn,920000028438 
2,深A,002315,焦点科技,焦点科技股份有限公司,焦点科技,http://www.focuschina.com,920000005226 
2,深A,000400,许继电气,许继电气股份有限公司,许继电气,http://www.xjec.com,920000003961 
2,深A,002202,金风科技,新疆金风科技股份有限公司,金风科技,http://www.goldwind.com.cn,920000060615 
2,深A,300547,川环科技,四川川环科技股份有限公司,川环科技,http://www.chuanhuan.com,920000038633 
2,深A,300591,万里马,广东万里马实业股份有限公司,万里马,http://www.wanlima.com.cn,920000031128 
2,深A,002510,天汽模,天津汽车模具股份有限公司,天汽模,http://www.tqm.com.cn,920000004865 
2,深A,002401,中海科技,中海网络科技股份有限公司,中海科技,http://www.cnshippingnt.com,920000055446 
2,深A,300094,国联水产,湛江国联水产开发股份有限公司,国联水产,http://www.gl-fish.com,920000033698 
2,深A,300427,红相电力,厦门红相电力设备股份有限公司,红相电力,http://www.redphase.com.cn,920000044440 
2,深A,300465,高伟达,高伟达软件股份有限公司,高伟达,http://www.git.com.cn,920000038288 
2,深A,300438,鹏辉能源,广州鹏辉能源科技股份有限公司,鹏辉能源,http://www.greatpower.net,920000038569 
2,深A,002777,久远银海,四川久远银海软件股份有限公司,久远银海,http://www.yinhai.com,920000035550 
2,深A,300268,万福生科,万福生科(湖南)农业开发股份有限公司,万福生科,http://www.wanfushk.com,920000039958 
2,深A,002063,远光软件,远光软件股份有限公司,远光软件,http://www.ygsoft.com,920000026515 
2,深A,002064,华峰氨纶,浙江华峰氨纶股份有限公司,华峰氨纶,http://www.spandex.com.cn,920000060792 
2,深A,002518,科士达,深圳科士达科技股份有限公司,科士达,http://www.kstar.com.cn,920000031756 
2,深A,300401,花园生物,浙江花园生物高科股份有限公司,花园生物,http://www.hybiotech.com,920000065859 
2,深A,300119,瑞普生物,天津瑞普生物技术股份有限公司,瑞普生物,http://www.ringpu.com,920000040267 
2,深A,300036,超图软件,北京超图软件股份有限公司,超图软件,http://www.supermap.com,920000057124 
2,深A,002559,亚威股份,江苏亚威机床股份有限公司,亚威股份,http://www.yawei.cc,920000004396 
2,深A,002562,兄弟科技,兄弟科技股份有限公司,兄弟科技,http://www.brother.com.cn,920000034127 
2,深A,300430,诚益通,北京诚益通控制工程科技股份有限公司,诚益通,http://www.ctntech.com/,920000039566 
2,深A,000961,中南建设,江苏中南建设集团股份有限公司,中南建设,http://www.zhongnanconstruction.cn,920000014007 
2,深A,000982,中银绒业,宁夏中银绒业股份有限公司,中银绒业,http://www.zhongyincashmere.com,920000025283 
2,深A,300320,海达股份,江阴海达橡塑股份有限公司,海达股份,http://www.haida.cn,920000023372 
2,深A,300335,迪森股份,广州迪森热能技术股份有限公司,迪森股份,http://www.devotiongroup.com,920000030444 
2,深A,002342,巨力索具,巨力索具股份有限公司,巨力索具,http://www.julisling.com,920000040726 
2,深A,002626,金达威,厦门金达威集团股份有限公司,金达威,http://www.kingdomway.com,920000037020 
2,深A,300226,上海钢联,上海钢联电子商务股份有限公司,上海钢联,http://www.mysteel.com,920000057250 
2,深A,002254,泰和新材,烟台泰和新材料股份有限公司,泰和新材,http://www.tayho.com.cn,920000051034 
2,深A,300469,信息发展,上海中信信息发展股份有限公司,信息发展,http://www.cesgroup.com.cn,920000015811 
2,深A,300158,振东制药,山西振东制药股份有限公司,振东制药,http://www.zdjt.com,920000059555 
2,深A,300113,顺网科技,杭州顺网科技股份有限公司,顺网科技,http://www.shunwang.com,920000047786 
2,深A,300098,高新兴,高新兴科技集团股份有限公司,高新兴,http://www.gosuncn.com,920000053398 
2,深A,300249,依米康,四川依米康环境科技股份有限公司,依米康,http://www.sunrisegroup.com.cn,920000029449 
2,深A,300511,雪榕生物,上海雪榕生物科技股份有限公司,雪榕生物,http://www.xuerong.com,920000062902 
2,深A,300359,全通教育,全通教育集团(广东)股份有限公司,全通教育,http://www.qt-edu.com,920000032880 
2,深A,300310,宜通世纪,广东宜通世纪科技股份有限公司,宜通世纪,http://www.etonetech.com,920000050874 
2,深A,300307,慈星股份,宁波慈星股份有限公司,慈星股份,http://www.ci-xing.com,920000029418 
2,深A,300330,华虹计通,上海华虹计通智能系统股份有限公司,华虹计通,http://www.huahongjt.com,920000026949 
2,深A,002547,春兴精工,苏州春兴精工股份有限公司,春兴精工,http://www.chunxing-group.com,920000030233 
2,深A,002136,安纳达,安徽安纳达钛业股份有限公司,安纳达,http://www.andty.com,920000030912 
2,深A,002133,广宇集团,广宇集团股份有限公司,广宇集团,http://www.cosmosgroup.com.cn,920000062303 
2,深A,002736,国信证券,国信证券股份有限公司,国信证券,http://www.guosen.com.cn,920000014371 
2,深A,002098,浔兴股份,福建浔兴拉链科技股份有限公司,浔兴股份,http://www.sbszipper.com.cn,920000031841 
2,深A,000333,美的集团,美的集团股份有限公司,美的股份,http://www.midea.com.cn/,920000028731 
2,深A,002340,格林美,格林美股份有限公司,格林美,http://www.gemchina.com,920000030821 
2,深A,300008,天海防务,天海融合防务装备技术股份有限公司,天海防务,http://www.bestwaysh.com,920000044634 
2,深A,000807,云铝股份,云南铝业股份有限公司,云铝股份,http://www.ylgf.com,920000025356 
2,深A,000002,万科Ａ,万科企业股份有限公司,万科,http://www.vanke.com,920000045137 
2,深A,000005,世纪星源,深圳世纪星源股份有限公司,世纪星源,http://www.fountain.com.cn,920000040556 
2,深A,000838,财信发展,财信国兴地产发展股份有限公司,财信发展,http://www.casindev.com/,920000059157 
2,深A,002852,道道全,道道全粮油股份有限公司,道道全,http://www.ddqly.com,920000024985 
2,深A,002425,凯撒文化,凯撒(中国)文化股份有限公司,凯撒文化,http://www.kaiser.com.cn,920000005582 
2,深A,300041,回天新材,湖北回天新材料股份有限公司,回天新材,http://www.huitian.net.cn,920000008777 
2,深A,300038,梅泰诺,北京梅泰诺通信技术股份有限公司,梅泰诺,http://www.miteno.com,920000033776 
2,深A,000528,柳工,广西柳工机械股份有限公司,桂柳工Ａ,http://www.liugong.com,920000006646 
2,深A,000779,三毛派神,兰州三毛实业股份有限公司,三毛派神,http://www.chinapaishen.com,920000025852 
2,深A,002122,天马股份,天马轴承集团股份有限公司,天马股份,http://www.zjtmb.com,920000027888 
2,深A,000613,大东海Ａ,海南大东海旅游中心股份有限公司,大东海,,920000064071 
2,深A,000875,吉电股份,吉林电力股份有限公司,吉电股份,http://www.cpijl.com,920000065853 
2,深A,000042,中洲控股,深圳市中洲投资控股股份有限公司,中洲控股,http://www.cctzkg.com,920000005524 
2,深A,000043,中航地产,中航地产股份有限公司,中航地产,http://www.carec.com.cn,920000047357 
2,深A,002638,勤上股份,东莞勤上光电股份有限公司,勤上光电,http://www.kingsun-china.com,920000013816 
2,深A,300305,裕兴股份,江苏裕兴薄膜科技股份有限公司,裕兴股份,http://www.czyuxing.com,920000007479 
2,深A,002143,印纪传媒,印纪娱乐传媒股份有限公司,印纪传媒,http://www.gaojin.com.cn,920000060522 
2,深A,002642,荣之联,北京荣之联科技股份有限公司,荣之联,http://www.ronglian.com,920000035860 
2,深A,002565,顺灏股份,上海顺灏新材料科技股份有限公司,顺灏股份,http://www.luxinevotech.com,920000032013 
2,深A,002558,世纪游轮,重庆新世纪游轮股份有限公司,世纪游轮,http://www.centuryrivercruises.com/,920000008918 
2,深A,000929,兰州黄河,兰州黄河企业股份有限公司,兰州黄河,http://www.yellowriver.net.cn,920000060650 
2,深A,000932,华菱钢铁,湖南华菱钢铁股份有限公司,华菱钢铁,http://www.valin.cn,920000006000 
2,深A,002372,伟星新材,浙江伟星新型建材股份有限公司,伟星新材,http://www.china-pipes.com,920000025228 
2,深A,002399,海普瑞,深圳市海普瑞药业股份有限公司,海普瑞,http://www.hepalink.com,920000033236 
2,深A,002524,光正集团,光正集团股份有限公司,光正集团,http://www.gzss.cc,920000041904 
2,深A,002108,沧州明珠,沧州明珠塑料股份有限公司,沧州明珠,http://www.cz-mz.com,920000019123 
2,深A,002266,浙富控股,浙富控股集团股份有限公司,浙富控股,http://www.zhefu.cn,920000042990 
2,深A,002614,蒙发利,厦门蒙发利科技(集团)股份有限公司,蒙发利,http://www.easepal.com.cn,920000019861 
2,深A,002569,步森股份,浙江步森服饰股份有限公司,步森股份,http://www.busen.cn,920000047908 
2,深A,300402,宝色股份,南京宝色股份公司,宝色股份,http://www.baose.com,920000023448 
2,深A,300526,中潜股份,中潜股份有限公司,中潜股份,http://www.sumnet.com.cn,920000053876 
2,深A,300424,航新科技,广州航新航空科技股份有限公司,航新科技,http://www.hangxin.com,920000044528 
2,深A,300233,金城医药,山东金城医药股份有限公司,金城医药,http://www.jinchengpharm.com,920000033918 
2,深A,002590,万安科技,浙江万安科技股份有限公司,万安科技,http://www.vie.com.cn,920000053654 
2,深A,002396,星网锐捷,福建星网锐捷通讯股份有限公司,星网锐捷,http://www.star-net.cn,920000026340 
2,深A,002048,宁波华翔,宁波华翔电子股份有限公司,宁波华翔,http://www.nbhx.com.cn,920000013830 
2,深A,002783,凯龙股份,湖北凯龙化工集团股份有限公司,凯龙股份,http://www.hbklgroup.cn,920000027503 
2,深A,002009,天奇股份,天奇自动化工程股份有限公司,天奇股份,http://www.chinaconveyor.com,920000051388 
2,深A,002023,海特高新,四川海特高新技术股份有限公司,海特高新,http://www.schtgx.com,920000002666 
2,深A,002101,广东鸿图,广东鸿图科技股份有限公司,广东鸿图,http://www.ght-china.com,920000031875 
2,深A,300174,元力股份,福建元力活性炭股份有限公司,元力股份,http://www.yuanlicarbon.com,920000027287 
2,深A,300010,立思辰,北京立思辰科技股份有限公司,立思辰,http://www.lanxum.com,920000000227 
2,深A,000826,启迪桑德,启迪桑德环境资源股份有限公司,启迪桑德,http://www.soundenvironmental.cn,920000028108 
2,深A,000001,平安银行,平安银行股份有限公司,平安银行,http://bank.pingan.com/index.shtml,920000014481 
2,深A,000967,盈峰环境,盈峰环境科技集团股份有限公司,盈峰环境,http://www.inforeenviro.com,920000059123 
2,深A,000488,晨鸣纸业,山东晨鸣纸业集团股份有限公司,晨鸣纸业,http://www.chenmingpaper.com,920000027402 
2,深A,000719,大地传媒,中原大地传媒股份有限公司,大地传媒,http://www.jzxa.com,920000063026 
2,深A,300342,天银机电,常熟市天银机电股份有限公司,天银机电,http://www.tyjd.cc,920000049341 
2,深A,002742,三圣股份,重庆三圣实业股份有限公司,三圣股份,http://www.cqsstc.com,920000055219 
2,深A,002206,海利得,浙江海利得新材料股份有限公司,海利得,http://www.halead.com,920000015839 
2,深A,002209,达意隆,广州达意隆包装机械股份有限公司,达意隆,http://www.tech-long.com,920000022271 
2,深A,002657,中科金财,北京中科金财科技股份有限公司,中科金财,http://www.sinodata.net.cn,920000003689 
2,深A,300087,荃银高科,安徽荃银高科种业股份有限公司,荃银高科,http://www.winallseed.com,920000002948 
2,深A,002417,三元达,福建三元达通讯股份有限公司,三元达,http://www.sunnada.com,920000065929 
2,深A,002358,森源电气,河南森源电气股份有限公司,森源电气,http://www.hnsyec.com,920000003694 
2,深A,300365,恒华科技,北京恒华伟业科技股份有限公司,恒华科技,http://www.ieforever.com,920000046969 
2,深A,002722,金轮股份,金轮蓝海股份有限公司,金轮蓝海,http://www.geron-china.com,920000008956 
2,深A,300302,同有科技,北京同有飞骥科技股份有限公司,同有科技,http://www.toyou.com.cn/,920000009178 
2,深A,000524,岭南控股,广州岭南集团控股股份有限公司,岭南控股,http://www.hoteldongfang.com,920000037414 
2,深A,000777,中核科技,中核苏阀科技实业股份有限公司,中核科技,http://www.chinasufa.com,920000001724 
2,深A,002684,猛狮科技,广东猛狮新能源科技股份有限公司,猛狮科技,http://www.dynavolt.net,920000031851 
2,深A,300363,博腾股份,重庆博腾制药科技股份有限公司,博腾股份,http://www.porton.cn,920000057663 
2,深A,300390,天华超净,苏州天华超净科技股份有限公司,天华超净,http://www.canmax.com.cn,920000055982 
2,深A,300304,云意电气,江苏云意电气股份有限公司,云意电气,http://www.yunyi-china.com,920000011338 
2,深A,002196,方正电机,浙江方正电机股份有限公司,方正电机,http://www.fdm.com.cn,920000045933 
2,深A,300588,熙菱信息,新疆熙菱信息技术股份有限公司,熙菱信息,http://www.sit.com.cn,920000054319 
2,深A,002316,键桥通讯,深圳键桥通讯技术股份有限公司,键桥通讯,http://www.keybridge.com.cn,920000056237 
2,深A,002132,恒星科技,河南恒星科技股份有限公司,恒星科技,http://www.hengxingchinese.com,920000027836 
2,深A,000622,*ST恒立,恒立实业发展集团股份有限公司,恒立实业,http://www.yyhengli.com,920000022510 
2,深A,000656,金科股份,金科地产集团股份有限公司,金科股份,http://www.jinke.com,920000051979 
2,深A,000908,景峰医药,湖南景峰医药股份有限公司,景峰医药,http://www.hntane.com,920000023508 
2,深A,002010,传化智联,传化智联股份有限公司,传化智联,http://www.transfarchem.com,920000037807 
2,深A,002011,盾安环境,浙江盾安人工环境股份有限公司,盾安环境,http://www.dunan.net,920000062540 
2,深A,002090,金智科技,江苏金智科技股份有限公司,金智科技,http://www.wiscom.com.cn,920000041004 
2,深A,000421,南京公用,南京公用发展股份有限公司,南京公用,http://www.zhong-bei.com,920000021915 
2,深A,000972,中基健康,中基健康产业股份有限公司,中基健康,http://www.chalkistomato.com,920000034077 
2,深A,300494,盛天网络,湖北盛天网络技术股份有限公司,盛天网络,http://www.stnts.com,920000032063 
2,深A,300203,聚光科技,聚光科技(杭州)股份有限公司,聚光科技,http://www.fpi-inc.com/,920000006036 
2,深A,002632,道明光学,道明光学股份有限公司,道明光学,http://www.chinadaoming.com,920000021634 
2,深A,300542,新晨科技,新晨科技股份有限公司,新晨科技,http://www.brilliance.com.cn,920000060199 
2,深A,002350,北京科锐,北京科锐配电自动化股份有限公司,北京科锐,http://www.creat-da.com.cn,920000016321 
2,深A,000059,华锦股份,北方华锦化学工业股份有限公司,北方华锦,http://www.huajinchem.com,920000052484 
2,深A,000663,永安林业,福建省永安林业(集团)股份有限公司,永安林业,http://www.yonglin.com,920000004914 
2,深A,000678,襄阳轴承,襄阳汽车轴承股份有限公司,襄阳轴承,http://www.zxy.com.cn,920000036413 
2,深A,000925,众合科技,浙江众合科技股份有限公司,众合科技,http://www.unitedmne.com,920000009144 
2,深A,000693,ST华泽,成都华泽钴镍材料股份有限公司,华泽钴镍,http://www.ufg.com.cn,920000047899 
2,深A,000948,南天信息,云南南天电子信息产业股份有限公司,南天信息,http://www.nantian.com.cn,920000042576 
2,深A,300557,理工光科,武汉理工光科股份有限公司,理工光科,http://www.wutos.com/,920000054771 
2,深A,002842,翔鹭钨业,广东翔鹭钨业股份有限公司,翔鹭钨业,http://www.xl-tungsten.com,920000022155 
2,深A,300050,世纪鼎利,珠海世纪鼎利科技股份有限公司,珠海世纪鼎利科技,http://www.dinglicom.com,920000037134 
2,深A,002800,天顺股份,新疆天顺供应链股份有限公司,天顺股份,http://www.xjtsscm.com,920000058609 
2,深A,002382,蓝帆医疗,蓝帆医疗股份有限公司,蓝帆医疗,http://www.bluesail.cn,920000028537 
2,深A,002384,东山精密,苏州东山精密制造股份有限公司,东山精密,http://www.sz-dsbj.com,920000009847 
2,深A,300201,海伦哲,徐州海伦哲专用车辆股份有限公司,海伦哲,http://www.xzhlz.com/,920000052371 
2,深A,300393,中来股份,苏州中来光伏新材股份有限公司,中来股份,http://www.jolywood.cn,920000049073 
2,深A,300248,新开普,新开普电子股份有限公司,新开普,http://www.newcapec.com.cn,920000000897 
2,深A,300250,初灵信息,杭州初灵信息技术股份有限公司,初灵信息,http://www.cncr-it.com,920000000537 
2,深A,002069,*ST獐岛,獐子岛集团股份有限公司,獐子岛,http://www.zhangzidao.com,920000004462 
2,深A,002227,奥特迅,深圳奥特迅电力设备股份有限公司,奥特迅,http://www.atc-a.com,920000038554 
2,深A,002003,伟星股份,浙江伟星实业发展股份有限公司,伟星股份,http://www.weixing.cn,920000051515 
2,深A,002846,英联股份,广东英联包装股份有限公司,英联股份,http://www.enpackcorp.com,920000001438 
2,深A,300035,中科电气,湖南中科电气股份有限公司,中科电气,http://www.cseco.cn,920000052307 
2,深A,002159,三特索道,武汉三特索道集团股份有限公司,三特索道,http://www.sante.com.cn,920000011892 
2,深A,002147,新光圆成,新光圆成股份有限公司,新光圆成,http://www.masfy.com,920000062727 
2,深A,000630,铜陵有色,铜陵有色金属集团股份有限公司,铜陵有色,http://www.tlys.cn,920000024738 
2,深A,000049,德赛电池,深圳市德赛电池科技股份有限公司,德赛电池,http://www.desaybattery.com,920000033911 
2,深A,002699,美盛文化,美盛文化创意股份有限公司,美盛文化,http://www.chinarising.com.cn,920000035399 
2,深A,002476,宝莫股份,山东宝莫生物化工股份有限公司,宝莫股份,http://www.slcapam.com,920000051939 
2,深A,300106,西部牧业,新疆西部牧业股份有限公司,西部牧业,http://www.xjxbmy.com,920000019498 
2,深A,002806,华锋股份,肇庆华锋电子铝箔股份有限公司,华锋股份,http://www.c-hfcc.com/,920000036103 
2,深A,002261,拓维信息,拓维信息系统股份有限公司,拓维信息,http://www.talkweb.com.cn,920000037925 
2,深A,300525,博思软件,福建博思软件股份有限公司,博思软件,http://www.bosssoft.com.cn,920000039850 
2,深A,002815,崇达技术,深圳市崇达电路技术股份有限公司,崇达技术,http://www.suntakpcb.com,920000047046 
2,深A,002771,真视通,北京真视通科技股份有限公司,真视通,http://www.bjzst.cn/,920000064432 
2,深A,300212,易华录,北京易华录信息技术股份有限公司,易华录,http://www.ehualu.com,920000026718 
2,深A,300487,蓝晓科技,西安蓝晓科技新材料股份有限公司,蓝晓科技,http://www.sunresin.com,920000043772 
2,深A,000526,紫光学大,厦门紫光学大股份有限公司,紫光学大,http://www.good-time.com.cn,920000028711 
2,深A,000738,中航动控,中航动力控制股份有限公司,中航动控,http://www.aaec.com.cn,920000025143 
2,深A,000790,泰合健康,成都泰合健康科技集团股份有限公司,泰合健康,http://www.huasungrp.com,920000034796 
2,深A,300560,中富通,中富通股份有限公司,中富通,http://www.zftii.com,920000049331 
2,深A,300561,汇金科技,珠海汇金科技股份有限公司,汇金科技,http://www.sgsg.cc/,920000009902 
2,深A,002669,康达新材,上海康达化工新材料股份有限公司,康达新材,http://www.kangda-sh.com,920000037719 
2,深A,002674,兴业科技,兴业皮革科技股份有限公司,兴业科技,http://www.xingyeleather.com,920000037085 
2,深A,300185,通裕重工,通裕重工股份有限公司,通裕重工,http://www.tongyuheavy.com,920000030681 
2,深A,002532,新界泵业,新界泵业集团股份有限公司,新界泵业,http://www.shimge.com,920000037033 
2,深A,300309,吉艾科技,吉艾科技(北京)股份公司,吉艾科技,http://www.gi-tech.cn,920000009153 
2,深A,002737,葵花药业,葵花药业集团股份有限公司,葵花股份,http://www.kuihuayaoye.com,920000065414 
2,深A,300222,科大智能,科大智能科技股份有限公司,科大智能,http://www.csg.com.cn,920000034453 
2,深A,002252,上海莱士,上海莱士血液制品股份有限公司,上海莱士,http://www.raas-corp.com/,920000045892 
2,深A,000597,东北制药,东北制药集团股份有限公司,东北制药,http://www.negpf.com.cn,920000025124 
2,深A,000406,石油大明,中国石化胜利油田大明(集团)股份有限公司,石油大明,http://www.sydm.com.cn,
2,深A,000419,通程控股,长沙通程控股股份有限公司,通程控股,http://www.e-tongcheng.com,920000027945 
2,深A,000430,张家界,张家界旅游集团股份有限公司,张家界,http://www.zjjgf.com.cn,920000059208 
2,深A,000732,泰禾集团,泰禾集团股份有限公司,泰禾集团,http://www.thaihot.com.cn,920000000867 
2,深A,002600,江粉磁材,广东江粉磁材股份有限公司,江粉磁材,http://www.jpmf.com.cn,920000023922 
2,深A,002163,中航三鑫,中航三鑫股份有限公司,中航三鑫,http://www.sanxinglass.com,920000034181 
2,深A,300115,长盈精密,深圳市长盈精密技术股份有限公司,长盈精密,http://www.ewpt.cn,920000044805 
2,深A,300287,飞利信,北京飞利信科技股份有限公司,飞利信,http://www.philisense.com,920000017729 
2,深A,002664,信质电机,信质电机股份有限公司,信质电机,http://www.chinaxinzhi.com,920000004741 
2,深A,300298,三诺生物,三诺生物传感股份有限公司,三诺生物,http://www.sinocare.com,920000064435 
2,深A,300229,拓尔思,北京拓尔思信息技术股份有限公司,拓尔思,http://www.trs.com.cn,920000033942 
2,深A,300086,康芝药业,康芝药业股份有限公司,康芝药业,http://www.honz.com.cn,920000013601 
2,深A,000913,*ST钱江,浙江钱江摩托股份有限公司,钱江摩托,http://www.qjmotor.com,920000015952 
2,深A,300270,中威电子,杭州中威电子股份有限公司,中威电子,http://www.joyware.com,920000008910 
2,深A,300303,聚飞光电,深圳市聚飞光电股份有限公司,聚飞光电,http://www.jfled.com.cn,920000036635 
2,深A,300135,宝利国际,江苏宝利国际投资股份有限公司,宝利国际,http://www.baolijt.cn/,920000008543 
2,深A,002479,富春环保,浙江富春江环保热电股份有限公司,富春环保,http://www.zhefuet.com,920000065541 
2,深A,300097,智云股份,大连智云自动化装备股份有限公司,智云股份,http://www.zhiyun-cn.com,920000007965 
2,深A,300105,龙源技术,烟台龙源电力技术股份有限公司,龙源技术,http://www.lypower.com,920000050578 
2,深A,300067,安诺其,上海安诺其集团股份有限公司,安诺其,http://www.anoky.com.cn,920000042617 
2,深A,300481,濮阳惠成,濮阳惠成电子材料股份有限公司,濮阳惠成,http://www.huichengchem.com,920000028299 
2,深A,002386,天原集团,宜宾天原集团股份有限公司,天原集团,http://www.ybty.com,920000052391 
2,深A,002065,东华软件,东华软件股份公司,东华软件,http://www.dhcc.com.cn,920000066432 
2,深A,300127,银河磁体,成都银河磁体股份有限公司,银河磁体,http://www.galaxymagnets.com,920000062668 
2,深A,002486,嘉麟杰,上海嘉麟杰纺织品股份有限公司,嘉麟杰,http://www.challenge-21c.com,920000006253 
2,深A,002043,兔宝宝,德华兔宝宝装饰新材股份有限公司,兔宝宝,http://www.dhwooden.com,920000064611 
2,深A,300618,寒锐钴业,南京寒锐钴业股份有限公司,寒锐钴业,http://www.hrcobalt.com,920000063189 
2,深A,002024,苏宁云商,苏宁云商集团股份有限公司,苏宁云商,http://www.suning.cn,920000022642 
2,深A,002087,新野纺织,河南新野纺织股份有限公司,新野纺织,http://www.xinye-tex.com,920000043827 
2,深A,300172,中电环保,中电环保股份有限公司,中电环保,http://www.njcec.com、http://www.ce-ep.com,920000041037 
2,深A,300175,朗源股份,朗源股份有限公司,朗源股份,http://www.lontrue.com,920000050535 
2,深A,002693,双成药业,海南双成药业股份有限公司,双成药业,http://www.shuangchengmed.com,920000025567 
2,深A,002829,星网宇达,北京星网宇达科技股份有限公司,星网宇达,http://www.starneto.com,920000021781 
2,深A,000611,*ST天首,内蒙古天首科技发展股份有限公司,天首发展,http://www.time-tech.com.cn,920000013438 
2,深A,000868,安凯客车,安徽安凯汽车股份有限公司,安凯客车,http://www.ankai.com,920000065561 
2,深A,000027,深圳能源,深圳能源集团股份有限公司,深圳能源,http://www.sec.com.cn,920000023478 
2,深A,000037,*ST南电A,深圳南山热电股份有限公司,深南电Ａ,http://www.nsrd.com.cn,920000005419 
2,深A,002807,江阴银行,江苏江阴农村商业银行股份有限公司,江阴银行,http://www.jybank.com.cn/,920000027598 
2,深A,300243,瑞丰高材,山东瑞丰高分子材料股份有限公司,瑞丰高材,http://www.ruifengchemical.com,920000000539 
2,深A,002185,华天科技,天水华天科技股份有限公司,华天科技,http://www.tshtkj.com,920000003395 
2,深A,002572,索菲亚,索菲亚家居股份有限公司,索菲亚,http://www.suofeiya.com.cn,920000042632 
2,深A,000534,万泽股份,万泽实业股份有限公司,万泽股份,http://www.huadian.com,920000017582 
2,深A,000554,泰山石油,中国石化山东泰山石油股份有限公司,泰山石油,,920000040182 
2,深A,300337,银邦股份,银邦金属复合材料股份有限公司,银邦股份,http://www.cn-yinbang.com,920000007448 
2,深A,002851,麦格米特,深圳麦格米特电气股份有限公司,麦格米特,http://www.megmeet.com,920000004309 
2,深A,002721,金一文化,北京金一文化发展股份有限公司,金一文化,http://www.e-kingee.com,920000044094 
2,深A,002380,科远股份,南京科远自动化集团股份有限公司,科远股份,http://www.sciyon.com,920000010962 
2,深A,002523,天桥起重,株洲天桥起重机股份有限公司,天桥起重,http://www.tqcc.cn,920000033681 
2,深A,002827,高争民爆,西藏高争民爆股份有限公司,高争民爆,http://www.xzmbgf.com,920000049080 
2,深A,002240,威华股份,广东威华股份有限公司,威华股份,http://www.weihuaonline.com,920000037343 
2,深A,300002,神州泰岳,北京神州泰岳软件股份有限公司,神州泰岳,http://www.ultrapower.com.cn,920000015742 
2,深A,002096,南岭民爆,湖南南岭民用爆破器材股份有限公司,南岭民爆,http://www.hnnlmb.com,920000013127 
2,深A,300455,康拓红外,北京康拓红外技术股份有限公司,康拓红外,http://www.cchbds.com.cn,920000008649 
2,深A,300416,苏试试验,苏州苏试试验仪器股份有限公司,苏试试验,http://www.chinasti.com,920000017518 
2,深A,000822,山东海化,山东海化股份有限公司,山东海化,http://www.chinahaihua.com,920000008349 
2,深A,000602,金马集团,广东金马旅游集团股份有限公司,金马集团,,920000058484 
2,深A,002178,延华智能,上海延华智能科技(集团)股份有限公司,延华智能,http://www.chinaforwards.com,920000007639 
2,深A,002326,永太科技,浙江永太科技股份有限公司,永太科技,http://www.yongtaitech.com,920000047121 
2,深A,300313,天山生物,新疆天山畜牧生物工程股份有限公司,天山生物,http://www.xjtssw.com,920000009268 
2,深A,002461,珠江啤酒,广州珠江啤酒股份有限公司,珠江啤酒,http://www.zhujiangbeer.com,920000063293 
2,深A,300388,国祯环保,安徽国祯环保节能科技股份有限公司,国祯环保,http://www.gzep.com.cn,920000004616 
2,深A,002465,海格通信,广州海格通信集团股份有限公司,海格通信,http://www.haige.com,920000020104 
